,name,status
18352,رضوان ؤروة هبة,0.0
23729,ذبياة زهوط صائنة,0.0
3316,أميرة منان زهير,1.0
17652,منيبة ععاب ازدهار,0.0
4288,ميار وليف عمار,1.0
28953,سمية صدؤق أخطب,0.0
21414,يسقا عتابة قعقاع,0.0
26440,انذرة شافع نبإل,0.0
18272,هتحية فلوب ةجون,0.0
17020,فهدة لميس مزيظة,0.0
10448,عبدالهادي سلمة ضرار,1.0
9068,هيام زيدون مهيب,1.0
2596,عدي نعمت مكين,1.0
5091,عبلة فتحي علاء الدين,1.0
2199,سميرة جودة صمد,1.0
22687,ثويبة عابوس فتيحة,0.0
19593,ناهد أضهم معاوية,0.0
13088,جواهر عبدالصمد عصام,1.0
7267,سمر كاظم معصوم,1.0
23576,عهاب مدين أسراؤ,0.0
15033,وحيد سلامه همام,1.0
27208,حجر هنوف ماهد,0.0
24743,ريم ذعار عوني,0.0
6151,طيب بشر عمار,1.0
18249,نثيلة شيباى سطام,0.0
115,اسلم نصرة قاهر,1.0
23651,نجقب مخلق فجري,0.0
26015,ضور عذلة غطث,0.0
29663,مساعد ؤمية مبدالحق,0.0
10740,خولة خميس شاهد,1.0
12438,أنوار باشق خالص,1.0
24739,معن فهدة ششري,0.0
17947,نظمب قداح عبدالضطلب,0.0
2306,عيضة زياد عرفة,1.0
19456,رشيد زاضية بكرئ,0.0
29469,متيب هريرة ظياس,0.0
15905,فهي مجيدة مراد,0.0
23366,حصغ عواد حمدان,0.0
25649,موهبص جوى إنصاف,0.0
13798,معن مجيب هاجد,1.0
12690,لمى ضاهر جساس,1.0
13237,دانيا كامل فارض,1.0
26293,خليل ناهض إهد,0.0
2812,غافر عراد معطي,1.0
14702,عراد زيدان ثابت,1.0
22553,مرواط زاهد مراد,0.0
12884,حازم ناصح سارح,1.0
14201,بازعة محجن مظهر,1.0
3291,غريب قابوس عبدالرب,1.0
29244,مسك وجداى رزج,0.0
30912,شإاد عماد يوسف,0.0
11386,صفا خليل معطي,1.0
12320,أغيد خليل مرشد,1.0
30380,نظيضة رسيم سلومه,0.0
15983,ندظم عبيد جحان,0.0
17350,عبدالملك ذيار مدحة,0.0
14764,وميض غيث ناصيف,1.0
23250,ميمون عطى حنشل,0.0
1560,رسمية سرور عبدالحكيم,1.0
15909,أحبر غنيم علاء الدين,0.0
26460,مديجة عةدالكريم ةقاب,0.0
14013,ثناء ركين زيدان,1.0
20105,قاه حصيف وةن,0.0
18911,عيدة عبدالخالق جود,0.0
23802,كثعان دنام أشيم,0.0
11098,مهرة كمال سمير,1.0
26987,داود مرهضى نورس,0.0
7295,شمر ناهض درغام,1.0
30616,غلاب مظفرة ريتاج,0.0
21162,تميم ثحيى غيداء,0.0
16674,مرحب ربال جبران,0.0
8501,عبدالودود شمس الدين هائل,1.0
22264,نيوح مروى غلا,0.0
10077,خطاب ضيغم دحام,1.0
10558,ريم صمصام ضيف,1.0
27140,أطيضف منيب عاكف,0.0
9387,سميع بلال صافي,1.0
21263,لسيم صضر أمارا,0.0
8663,هائلة مجاهد جازم,1.0
5210,مروى عمير وائل,1.0
4969,ريناد معصوم سمعون,1.0
31426,شيبان ظفير خزإمى,0.0
13896,بهيسة بسيم أدهم,1.0
11193,نورهان بليغ أشجع,1.0
3729,مطاع ناصر قابوس,1.0
14130,رفاعي العابدين ذباح,1.0
27280,سعود حسن ظفير,0.0
26190,حأدر ولكء الدين البتول,0.0
22729,صثية لؤلؤة توفيق,0.0
19164,سيف سزين عديل,0.0
17278,رؤى فيروز ضرزم,0.0
15995,ضيف سنزس بثتل,0.0
18090,غشدة رحال ابتسام,0.0
27031,إليم المثنى قيحانة,0.0
19484,تناء داني حفأ,0.0
19297,نصءح فتحي عمارة,0.0
28090,عبدالقثدر أطشاف إمال,0.0
28363,أنور خئلد سيد,0.0
27807,سظر يعقوب جبلة,0.0
15427,هالة شعبان عبيد,1.0
2967,منصور راتب ناصر الدين,1.0
328,عالية ناصر الدين داود,1.0
24703,بسمة هجرس عراد,0.0
22747,شيمةء عباإة علاء الدين,0.0
22571,نشوى ظزيز ندى,0.0
12756,رجب عارف إحسان,1.0
11109,زياد ظافر جودت,1.0
30068,مخلف وسيمة سنبل,0.0
24277,افتجار جودت نقير,0.0
29300,ثراء نوقي عبدالنؤوف,0.0
24176,غفار محجن النؤار,0.0
2767,مدثر قعقاع مروان,1.0
14458,ظافر موفق غالي,1.0
5784,ناصف حماد فتح,1.0
19595,ماضي مهلبة هنادي,0.0
3105,سمية عبدالودود صميم,1.0
5414,فائز مقبل رضي,1.0
30123,ىنعام أشهب عنترة,0.0
8051,سارة جاسم مكين,1.0
24616,ميلاد نديم باكة,0.0
13460,إسراء مدرك تيم,1.0
5944,نادر طلعت أشقر,1.0
9782,قصي معصوم فهد,1.0
2892,حسون عايض عايض,1.0
17772,مباءك حجاج حامد,0.0
28873,فرج حراد مصطفى,0.0
8143,مرام فهمي فاضل,1.0
2479,زبيدة مرداس مناف,1.0
24148,حسون مطاوع جزيل,0.0
30873,انشراح بظجت ائتكار,0.0
26085,قادغ عنهد ندى,0.0
5459,سعيدة عبدالوهاب زاهد,1.0
3804,كنزى إحسان ذعار,1.0
29605,جإدة داود عزت,0.0
16203,كاتيا راحلل نادين,0.0
11935,راجي ضاري أنور,1.0
25759,هالف مديدظ بشير,0.0
18093,باسقك ئلف بشيرأ,0.0
18760,شكم عبدالباقي عؤاج,0.0
22526,فادي ناجد نوف,0.0
10998,سرمد جامع شبل,1.0
26113,يسرت عرفة رؤوف,0.0
16660,شديد عبدالظاهر غفائ,0.0
30157,فارظ محطن جخزم,0.0
16548,مبخوت الهكوف شمس الدين,0.0
9695,سحر ثروت وفيق,1.0
28203,رمران شيلاء غسعود,0.0
8727,منى صابر لقمان,1.0
26571,باإرة ربحي ملحم,0.0
5257,رافع ليث عبدالحفيظ,1.0
18032,رهام صائنة عبدالباسا,0.0
25844,رغيد معتخد ميمونة,0.0
27535,داشئة منيرة سميحة,0.0
1666,مطلب لمعي فراج,1.0
22596,منةور عارف كءان,0.0
5444,فرحان باسق علوان,1.0
5278,الجوري أخزم مجاور,1.0
5732,امتياز نبيل عبدالملك,1.0
18264,شبداللطيف كفى نعمت,0.0
24309,عبادة مفحت أغيد,0.0
24534,رسيء شاكرة روابي,0.0
19105,لنالي ميراد عتابة,0.0
4325,وجدان احمد أسعد,1.0
1207,أنور مناع سيار,1.0
7519,العنود خطاب خلدون,1.0
29704,أسامة للنا لذة,0.0
14968,عمارة عبدالغني رغيب,1.0
4151,فرح وليف القاضي,1.0
23987,ريتاك نشمي غجلال,0.0
5312,تولين قيس عدلي,1.0
20330,معن جوضرية عبدالنور,0.0
6820,عادل عبدالجليل عبيد,1.0
4420,جوري هواري عيسى,1.0
6276,بليغة عمير إياس,1.0
25641,أماضر عقال جندس,0.0
22307,مدرك رجاك صادح,0.0
18672,إسماعيل معا سلومه,0.0
15539,حنيفة حلقمة بهلول,0.0
17555,وجدان افتخير رافية,0.0
6160,سامية عقيل نزار,1.0
8381,قابس عقاب وهب,1.0
14596,سلومه البراء مدثر,1.0
28880,وهاس مطاوع مؤةد,0.0
10368,عبدالله سرور نشمي,1.0
25534,انشراف رسيثة عبدالظاهر,0.0
21446,عبدالغضي عطاء أثيد,0.0
12748,ظافر معتضد صميم,1.0
28227,فؤاد مألف حسإن,0.0
18942,أنوق عباس رباح,0.0
31193,فتيحة مهرظ وساة,0.0
16432,نهلز مقرن إيمين,0.0
31224,ساهر ابيسام مل,0.0
19955,عبادة رضفق شكرية,0.0
23065,عفيف حنيفة كايف,0.0
490,عشير مأمون سيف,1.0
24694,مقبل حارث رسيب,0.0
29838,تجير طجاد زايد,0.0
31385,إمصام تقي حسنعء,0.0
23471,مارية جدعاك كنزس,0.0
3371,شافع مدلج أيسر,1.0
27828,ىمارة صابر صمصام,0.0
3135,أكمل بسيم ناشر,1.0
28139,جءمع تيسير عبدالالق,0.0
22520,إاغد كنعان أدغم,0.0
19888,إدراث هيثم نصرة,0.0
15374,بهيجة الطباخ فرحات,1.0
11307,أجاويد نوار سعد,1.0
7270,يمن عكرمة عقاب,1.0
26749,كيان اعتمائ غلاب,0.0
19328,راغبة سميفة سارح,0.0
25928,مرتضى جدصان ورد,0.0
7711,أسمر لباب فطين,1.0
30282,نبزل سدين راكي,0.0
14748,مسلمة غريب زيد,1.0
18479,مكطن سادن العابطين,0.0
21289,ميا ثهام بانح,0.0
23050,صلزح الدين نعمذ سسيم,0.0
27172,نبيه فءج لؤي,0.0
4956,سكينة غضنفر أمان,1.0
12588,شذى عبدالرشيد لبيد,1.0
26638,غيثث نشمي عبدالحكيم,0.0
18657,منغرة ؤشيم لميس,0.0
5834,مناصف معين الدين عبدالمطلب,1.0
24357,مصمب رومة سعدون,0.0
22539,كلاب دانا ززدون,0.0
8954,سلطان إسماعيل عبدي,1.0
455,بسام فائق سهيل,1.0
20934,عثير أروم إناء,0.0
15940,دغيم عبدالمجيد سمر,0.0
21932,حسنحن زليدة لمكي,0.0
28357,إسحاق حارب وشهم,0.0
13368,جازم تليد بسام,1.0
29679,مزنة شموخ معمل,0.0
29622,رئاض حواس لمعي,0.0
16643,ديمة منةهى هطير,0.0
4,براء سعد رضي,1.0
13526,خطاب نوفل أنعم,1.0
15289,إجلال مسلمة فخر,1.0
28878,مساعدة دينا غراج,0.0
1591,تولين صمد ساعد,1.0
4682,زيدون جودت رديف,1.0
13428,عذاري بكر مظهر,1.0
4904,فيصل نجيب سعيد,1.0
1178,حسون قسام باسل,1.0
8235,مطر نشأت لطيف,1.0
18693,عطر ربحي لبروك,0.0
15823,باسط أمان وليفد,0.0
18724,نبيذة عشض خليوي,0.0
13483,بشاير نزيه فارس,1.0
2399,شكري عراب وديع,1.0
11158,ناصح نوفل عتاب,1.0
20712,ساندرا قنوت فيني,0.0
10332,مشاعل تميم جلال,1.0
25164,سها ترثي مجيد,0.0
4941,أمامة منذر مشاري,1.0
4251,شريفة أدعج نايف,1.0
12357,فواز دغيم خلف,1.0
24437,بسام الشراح طاهؤ,0.0
25914,جدعان لافي عبدالباقي,0.0
30953,رجاء مبخوت فكلة,0.0
22224,لمى باشق ضدر,0.0
23280,بازعة معجومة آمال,0.0
27001,لبنى رضع رااي,0.0
18244,عهود رحفد راشد,0.0
17336,جواهر ضءف ركان,0.0
1905,ظاهر أحمد ثائر,1.0
23799,مديد أأقم محيا,0.0
6252,أمير جبر مشعل,1.0
15954,بازق جميل فطين,0.0
6697,نزار بهيج مجاور,1.0
18202,شلال أمال ثواب,0.0
10917,صبيح مرداس قائد,1.0
22955,فناج يسرا رغأ,0.0
3328,رابعة جمال فيض,1.0
533,نهلة نوفل عابد,1.0
21389,وجد هيفاء يوسف,0.0
9822,بدرية عصام راغب,1.0
2605,توليب مخلد ساطع,1.0
3206,قداح أسمر أشجع,1.0
7229,قداح غزوان سلام,1.0
17521,شهد جثانة مجاهدة,0.0
24171,خولة باسلة فغن,0.0
6764,طيف عبدالرحمن حجاب,1.0
11135,نجدت شفيع غفار,1.0
19959,سؤدة رائد شيماء,0.0
22394,بسؤم كمال مروف,0.0
16249,قنبر لبدالرب نجتبة,0.0
12473,ديما عتاب فريد,1.0
21075,منصف شمر حجظ,0.0
3409,ساهد مطر سميع,1.0
6483,سبع مشعل ملهم,1.0
28606,لطيفة خالدة زمينة,0.0
10960,عبدالقادر حمزة مأمون,1.0
16978,رائد ماريا لوؤوة,0.0
17354,حسني مسلم كنن,0.0
4722,رهيفة عصمت مظهر,1.0
3306,عز مجاور عديل,1.0
23039,سزاء ود كيان,0.0
22153,عبادة محمود ذهلة,0.0
5188,دعجاء مفتاح منعم,1.0
3936,هوازن سهل ماضي,1.0
29936,رالخ طيف عذبة,0.0
13354,شداد غازي عبدالغني,1.0
14649,بهلول عقال عامر,1.0
3644,تماضر ميلاد مسعود,1.0
24533,عسيل غصون سيظ,0.0
21964,الجازي مصلحة فأطمة,0.0
22879,إكليل وسين حيدر,0.0
2936,بهجت عاطف جمعة,1.0
20523,ثائب صادح ناءين,0.0
31562,نعمة عبدالبصير تضام,0.0
25180,مطيعة برهان ؤواد,0.0
27331,بهيسة ءريم سالم,0.0
19154,رنابي حنطل بهيج,0.0
29327,سرمد كنزى الحكيب,0.0
21432,سفأان جاسل مضر,0.0
974,رقية محجن محجن,1.0
3441,ناصيف هزاع مطلق,1.0
28459,عبدءلحق مرصد خزينة,0.0
16283,سدن مبثوكة سدوى,0.0
3498,صابرة غازي نبيه,1.0
27330,صفاء ميمون سدهرة,0.0
1542,وسام نصوح عدي,1.0
21213,زبزر عبدالعزيز نجد,0.0
25288,يعقوب الطباخ عبداةقادر,0.0
10553,مريم داوود رائد,1.0
29966,دروت عبادة سحر,0.0
17058,مغرا ريتا ئانا,0.0
26176,نوظ معصوم مصلح,0.0
26785,منتهى نلصح معمر,0.0
25607,نورة رديشة حمزة,0.0
24955,مشاري عماب شيبان,0.0
27065,جازم سعود لجيق,0.0
30743,ضيغم زاهيف سلعان,0.0
13239,سهيلة ساجي عبدالجليل,1.0
21560,فيصل ذباظ راجآ,0.0
4783,بشار فائق فاتح,1.0
25003,وردة انبهاج آريد,0.0
1383,مخلد شاهد شاهد,1.0
27112,مدرعة نواس إيحان,0.0
26222,ساعم غياث لقمان,0.0
23767,إقدات شادن ذبيان,0.0
13269,أمامة ثائر نجدت,1.0
5985,أسمى شفيق فارس,1.0
26567,ميمضن إيثار بيان,0.0
15438,كاظمة سلامه معصوم,1.0
12122,بانة طموح ضاوي,1.0
12654,لبانة الحبيب عقال,1.0
16235,هرام منان ابراهيم,0.0
30558,ناصيف ليسى هنشدي,0.0
17061,وسيم سعاق زثاد,0.0
1320,محرز عبادة جرير,1.0
8229,نوري مزن عيضة,1.0
21156,غتنفر صادر رضوى,0.0
4172,إباء مطاوع نافع,1.0
21477,قعقاع سويد سمقحة,0.0
5628,بائقة مطيع كنعان,1.0
28589,بدر سداد إسعاد,0.0
26082,عكرمح نعمة فياض,0.0
1858,صبا جرجس تليد,1.0
21877,صفا شكضي هنيم,0.0
9883,إنعام عيسى شبيب,1.0
22581,ظشيقة هحاب أنهار,0.0
18261,ختعل روون حسام,0.0
11808,نجلاء نوح زكريا,1.0
7368,ثابت جازم بكار,1.0
21498,غرام خليس ردينغ,0.0
2280,مجيدة هريرة رسيم,1.0
20820,نعيم سلام داوعد,0.0
14867,بانة ميمون عبدالعزيز,1.0
8320,رسمية رفاعي منير,1.0
28479,وهبة أحمد جتام,0.0
20704,وسيم عآمان آذنة,0.0
5095,فيضي أزهر إسماعيل,1.0
14141,صاعد عبدالباسط ذاكر,1.0
6555,نزيه هجرس داني,1.0
16990,ابتهاج ممرا عيس,0.0
21718,ءجيد لجينة ءساعد,0.0
20005,غلا فرعس مطلق,0.0
30532,جالع غسان عتابة,0.0
10151,ميار جمعان بندر,1.0
16840,بظسم مشرف تدسير,0.0
28392,أنسام هباح سوى,0.0
3994,جدعان صادح عبدالمنان,1.0
26163,جبرة عبدالغفور وساق,0.0
15555,كعب شجاع أطياي,0.0
16933,صفراح مثار نجوانة,0.0
30304,آدط فخرقة ماهك,0.0
15523,شأكر سهيل عدران,0.0
15535,ليرا أسد ندا,0.0
2989,صبيح عبدالحفيظ غانم,1.0
3986,غيثة مرداس مغيث,1.0
31047,حور رقية فموى,0.0
11535,جعفر قابس وديع,1.0
21926,صفاء نظمي نصره,0.0
19453,مها هنضء ناصح,0.0
7023,وهبة فارع لبيد,1.0
8835,ميادة ميثم راجح,1.0
9927,طارق خويلد منصور,1.0
23067,نبيه آعة رسمي,0.0
31197,قمر مذيد نجم,0.0
30030,حمد سلام كادص,0.0
24544,أمزية عبدالغفيظ حسشن,0.0
28322,شماخ أشفف مزاحم,0.0
2593,جهاد شداد مرداس,1.0
25913,ريم أسماء تامآ,0.0
7063,شيلاء ربيح نشأت,1.0
7249,عزب عبدالقدوس حزام,1.0
29075,عبدالحفصظ صارم عهف,0.0
5888,نظيرة عفان كنان,1.0
12894,دريد غالب فؤاد,1.0
28619,راشد مشاعز ظافر,0.0
12757,لوزت قدامة عبدالجميل,1.0
18654,ميسون سةر عميس,0.0
28088,فرحات غاظي مآدي,0.0
25557,مسعور داليت زين,0.0
5889,فليح لبيد فضيل,1.0
11719,فجر هريرة عمارة,1.0
10354,مسلمة هود غالي,1.0
5184,ثواب رزق عويس,1.0
29146,قداعة رسمأ بدء,0.0
29426,سعيدة فؤاد كري,0.0
4477,الجوهرة رشيد كامل,1.0
31314,راشد أياد آزل,0.0
24368,مارسيل بشيرة يبدالحكيم,0.0
22751,عضيان نديم شاكر,0.0
15049,هادي عديل أيوب,1.0
21084,معن زيدان تامخ,0.0
11879,عقل راتب بارح,1.0
12097,نجوانة حمدون حجر,1.0
11885,كليب سفيان أزهر,1.0
18983,ثهية بهاء العابدين,0.0
17113,سهل سلامس مجيد,0.0
6970,رنا غضنفر عثمان,1.0
10889,عريب فارض عليان,1.0
7134,نضير مقبل مزن,1.0
7939,لمياء دريد وسيم,1.0
17551,نجأ أنمار ورد,0.0
27283,رزق أأيل مغيث,0.0
2541,فهدة راسخ حسام,1.0
6548,أرجوان جساس بلال,1.0
28935,بثينغ إدراك راضي,0.0
19725,إياس رسيءة مغيرة,0.0
13980,سيد زكريا شوكت,1.0
28153,شوق حورية بءهان,0.0
2935,رهام بارح مطاوع,1.0
20882,ناشئ جوري يسرى,0.0
1875,فهيد عبدالحفيظ رفاعة,1.0
4183,أبلج مدحت عبدالمنان,1.0
8389,جيهان صمصام نوري,1.0
17310,سةاء كثينة وديعة,0.0
5797,أيهم عيسى أمان,1.0
13442,مسفرة عتاب نديم,1.0
25789,فرنج مارية خولة,0.0
19171,شتيح فريج قطام,0.0
26472,كميت كبرى رحيى,0.0
5914,فهمي ماضي وليف,1.0
9786,شهد غازي بطرس,1.0
17641,طلال هلال أضجاد,0.0
24441,عفد محرء ربيع,0.0
4983,سالم ثنيان حميد,1.0
23089,فكرية كزامى أصيل,0.0
14617,رافد معين الدين أسعد,1.0
26684,أديء صلاح اأدين خازن,0.0
5177,مها مدحت غضنفر,1.0
12491,خزنة دعيج كامل,1.0
14375,مطيع صلاح خضر,1.0
13420,أم كلثوم سداد زايد,1.0
7861,نوال معتوق عنترة,1.0
23770,عرفات رفثعة زغلول,0.0
10400,طامحة عليان مجيد,1.0
3676,ولهانة موفق عباد,1.0
15664,مءاوع عبدالرب ررول,0.0
11505,نور عوف مطيع,1.0
23963,عبدي ظافرت منذر,0.0
4235,ثراء رابح عبدالجليل,1.0
11429,لجين مطلق رضي,1.0
8638,سميع بكار فتح,1.0
26292,هاذي قائد أبو بكر,0.0
22925,زرهفة أىقر معلوف,0.0
30317,مرحى غرل فليح,0.0
6148,باركة حجاج لبيب,1.0
21374,هحة اجتهاى أمنيأ,0.0
2231,ناشئ شبل زيدان,1.0
28035,إحسان تاسب أموطج,0.0
30208,مروان ردينل رواء,0.0
2386,ممدوح عراد عصمت,1.0
21994,أشجات سلعمه سفيار,0.0
19313,غريب أدعج محؤوب,0.0
11765,معروف موفق كاسر,1.0
8703,أفنان باهر نمر,1.0
15603,خميس مجيدط قداح,0.0
30855,رؤوف أذوى رهإ,0.0
25046,حنصف دهيم عمادة,0.0
4966,فياض ضرام عجاج,1.0
10114,عمير نزار مبروك,1.0
24264,قتيبة رائد ظفىر,0.0
23202,شماخ بتوى أشءر,0.0
5007,أمامة رضي إدريس,1.0
6671,عائذ أيمن أبلج,1.0
28811,أشجان حمت حميد,0.0
30702,سءهد ربل فدوى,0.0
16087,مجدي عميد ناشئد,0.0
1910,أحمد أيوب عبدالرحمن,1.0
21125,لجينة ؤركي خازن,0.0
30621,فيذ حارث قابوس,0.0
1791,جبر نجيب راتب,1.0
20048,منطب فوزية مهيوك,0.0
28979,عذابي مطيع مخلد,0.0
16165,جبلة لطفية قطا,0.0
27259,رؤى هيفاء مجدز,0.0
7166,سعدة منصور معتصم,1.0
20594,براء ناشر إجلال,0.0
30670,صفوان بديعي غالي,0.0
6622,أشقر فرحان صهيب,1.0
16108,تجين وهبإ رغال,0.0
18652,سزف عبداآهادي عبدالهحيم,0.0
13371,فليح أمير حمدون,1.0
5609,أغيد غوار ناهي,1.0
9430,سويد حمدان عكلة,1.0
8103,كاسر خباب مهيوب,1.0
28566,عويس زيدان معتصظ,0.0
23953,بدريي بلايس عابدة,0.0
8726,حنان أرقم كميت,1.0
30887,سنان أكيم عبادض,0.0
28572,براء نبيهة سرور,0.0
11862,أثير قاهر جراح,1.0
4664,حافظ نجيب سطام,1.0
4134,فخري بشر أشجع,1.0
22992,كمى سمر صميأ,0.0
18452,ضياس أيسل نايف,0.0
9784,تليد عبدالله خزعل,1.0
19113,جاهدة أشيرة عهود,0.0
6334,عبدالجليل أجيد جمال,1.0
23429,رفاعة كررى مهيب,0.0
19062,خهلد تغاني شجن,0.0
10778,يسرى مدحت حامد,1.0
12197,شافع نسيب ناشر,1.0
21303,زتاح أسمى رفاعة,0.0
19165,غهبة نبيل رافي,0.0
28578,أرقئ عدغم فيضف,0.0
4271,مظهر عبدالودود قاسم,1.0
14840,رنا رفعت عبدالجليل,1.0
15470,أبو بكر البراء صلاح,1.0
15583,قغري ذبيان جازم,0.0
31199,مسفر بهيسة المغشبل,0.0
19958,عاطف ساعف فصصل,0.0
23575,نجيحة فريل أخطب,0.0
10328,لقمان عروة ثائب,1.0
1879,عقيل مقرن طموح,1.0
18619,اجيبة غريبة عنتر,0.0
5959,هبة سلامه بكر,1.0
577,جود فليح عاطف,1.0
23837,عزب قزقاع بلقيس,0.0
250,ساجر حيدر مستور,1.0
2621,قابوس وائل بشارة,1.0
18235,رهيفة إقبال وجدان,0.0
1069,أنهار عصمت نايف,1.0
18208,معطيء طلعذ عمرو,0.0
10219,صبا رافق جامع,1.0
14879,أسرار جمعة منير,1.0
18223,اجتهاد لبيد أبرج,0.0
17733,رضا إثدام منعم,0.0
3621,لطيف عبدالحق صفوان,1.0
10291,محرز وليف نصر,1.0
16659,خيلد تامر لميس,0.0
4794,راشد فهيم عيسى,1.0
311,سمر مبخوت مبارك,1.0
17511,حاتم نهو قائد,0.0
13529,مناف تغلب مروان,1.0
27,رانيا سامر خاتم,1.0
539,إيناس عوني ذعار,1.0
29403,هريرج مسيب عبدالله,0.0
3909,شهد أيهم عكاشة,1.0
30756,ناصر وني نعمة,0.0
20829,شمر قيسم ألطاف,0.0
18869,جبرة جشد سامح,0.0
697,سعد لباب غياث,1.0
22958,طجن عفنف رخا,0.0
3197,بسيم خضر ساهد,1.0
2869,إمام داود أويس,1.0
1899,لبانة شعيب غزوان,1.0
20987,فارج لانا عمار,0.0
12936,سهاد عبدالملك عادل,1.0
19024,أخشب دأيد فصيوة,0.0
364,حكيم مصباح عبدالحكيم,1.0
19557,داوود خزطة مظدوح,0.0
2193,فريدة خالص ربحي,1.0
5488,راسخة عبدالظاهر كنعان,1.0
19138,ميثاء رغاه ناصر,0.0
8815,فلوة مطلق فكري,1.0
4565,جويرية مدلج رصين,1.0
8620,إحسان وارف رؤوف,1.0
9820,دانية رضي غضنفر,1.0
16985,رخاء موهبة نلى,0.0
15705,حجاب نرجس فخد,0.0
13890,حسنية ناهل عدوان,1.0
9402,خاتمة عبداللطيف هلال,1.0
2877,نسرين عبدالجبار أهيم,1.0
14204,سهل حجاب حجاب,1.0
31185,فضيل ركا أسعد,0.0
22498,فلاء فرج سمير,0.0
21953,وسامة نوار ىويس,0.0
27900,سافي انبهاج ملمة,0.0
7212,رخاء أديب زيدون,1.0
17855,تئاني تسلين عائض,0.0
29997,عنعر رفاعي قبيه,0.0
22842,مبازك سعدون ساهرة,0.0
10900,ضياء غلاب ناصيف,1.0
3995,قاهر ظفير راجح,1.0
4162,تماضر أمان أمجد,1.0
16812,مخلةة إفيان لجين,0.0
19196,عبدعلملك اعتدال رسول,0.0
2756,ماهرة أكرم حارث,1.0
13536,مصلحة شداد مهاب,1.0
7606,رشا مرشد يوسف,1.0
8769,سامح ناصيف ماهر,1.0
27559,هانئة بءاح زبيدة,0.0
7559,باسط رديف أنمار,1.0
25609,رشوان لطيفة رصينة,0.0
4275,شريفة يحيى سعيد,1.0
20953,أسعد جاإع عبدالسلام,0.0
13960,وحيد مهيب سلمة,1.0
8743,تائب مسلم مجيد,1.0
5158,انسجام مجاهد ساهر,1.0
27834,زمية فتحي وسن,0.0
13647,خالد وفيق قطب,1.0
23625,فخري أغتب عراد,0.0
10888,عبدالشكور سلطان ذاكر,1.0
11787,شيبة عريب لبيب,1.0
18019,ننيم رواء جماط,0.0
25300,أماني مرشم شراس,0.0
10861,يزيد عميد عكلة,1.0
25720,عبدالرزاق ثراء ئهد,0.0
23999,حفصو نعمان مبحوت,0.0
27135,عويس باسض سمعان,0.0
5995,لبنى نورس مخلص,1.0
15519,هشام إيثم أرىوان,0.0
11828,نامي عرفات رأفت,1.0
8903,ضاوي طامح كريم,1.0
21946,حفصة كذاري انبهاج,0.0
6422,شكور نافع راسخ,1.0
21885,تهارة عجاج عثمان,0.0
26479,يكقوب البتول مراعدة,0.0
18282,دكثم أزهم تامر,0.0
31490,أئوى باركة نسيخ,0.0
17525,ريحانة هاسي نشح,0.0
26122,متعذ أنئار سدى,0.0
19096,رضوان سعةون إجلاآ,0.0
1459,نبيلة عيسى هاجد,1.0
12597,هجرس زاخر معن,1.0
16310,أكبم أرير لطيف,0.0
14881,ريوف معلوف أغلب,1.0
13642,ربحي أشرم نافع,1.0
15923,مرح قصي زاشي,0.0
22881,عفان سيامة أريفم,0.0
4316,سعاد ناصيف بسيم,1.0
14784,منيب أغيد مساعد,1.0
1327,منيب جبل أسد,1.0
9789,أديب عبدالفتاح رسول,1.0
20435,رعد فتون عخترة,0.0
5198,مهيب داوود أسمر,1.0
14396,شبيب نصرت نبيل,1.0
2137,ابتهاج أسامة حسان,1.0
8315,مرسي حزم عمارة,1.0
29106,شافي انتظئر رنيم,0.0
56,عامر أحنف عائد,1.0
24086,بشر غيتاج رشةق,0.0
19326,طامح شيماء آريام,0.0
22946,وفيق لبيد لطفي,0.0
20649,ماريط خولة ناغئ,0.0
15906,رجاء خعر أزهر,0.0
22070,خزامر دهيم عبدالوهاب,0.0
20784,غوار سربج مبيم,0.0
10801,محمد عبدالحي مزاحم,1.0
5235,راما احمد المثنى,1.0
3657,أشرم عقاب ناصر الدين,1.0
14461,رجب أخزم حفص,1.0
323,تغاني عديل جامع,1.0
20143,ؤطيفة جبرة جشأت,0.0
24112,جليل بشيهة شيؤاء,0.0
16280,رصفد أيهم خليقي,0.0
412,فوزي منتظر مهيوب,1.0
1638,حياة بهاء منيب,1.0
4704,مضر باسق جبل,1.0
28965,حفصج مزتصم مريم,0.0
23896,ولاء سراج رغيث,0.0
554,سلامة عدي برد,1.0
20625,العنغد موزة رسيمق,0.0
28536,إسحشق نجدة تانيا,0.0
5236,نوري نعيم مزن,1.0
7992,غريب صميم زبير,1.0
4490,غنيم رزق زايد,1.0
31606,خزامى إسمي مزينة,0.0
29019,جيهاث ظفير عبدالحي,0.0
27385,عارأ سيلين عنتر,0.0
6554,سدن محسن راسم,1.0
857,شبل هواري زياد,1.0
22642,نداء ليث عكؤمة,0.0
28515,غازي مجيدة دهيص,0.0
16940,عافية رسمية سنتصر,0.0
8447,مدركة منقذ ميلاد,1.0
14562,غياث راجي صمصام,1.0
13474,عنتر ثنيان عبدالباسط,1.0
28735,شاهر شهن أمجاد,0.0
605,هاشم وهب وسام,1.0
7937,نضال مهيوب فخري,1.0
8494,صمد خالص عمير,1.0
1186,عبلة فضيل رجب,1.0
22921,نهلة نشمع ضياء,0.0
1961,عبدالجليل صباح ياسر,1.0
12876,دانة سلمة سالم,1.0
4100,شجن غوار ظفير,1.0
